Component,x,y,z
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_left,-2.0,-0.04998072590601808,0.0
h_stab_left,-2.0,-0.04982671142387316,0.0
h_stab_left,-2.0,-0.049519632010080764,0.0
h_stab_left,-2.0,-0.049061380911341185,0.0
h_stab_left,-2.0,-0.048454783398062105,0.0
h_stab_left,-2.0,-0.04770357934562704,0.0
h_stab_left,-2.0,-0.046812400176819924,0.0
h_stab_left,-2.0,-0.045786740307563634,0.0
h_stab_left,-2.0,-0.04463292327201862,0.0
h_stab_left,-2.0,-0.04335806273589214,0.0
h_stab_left,-2.0,-0.04197001863832354,0.0
h_stab_left,-2.0,-0.04047734873274586,0.0
h_stab_left,-2.0,-0.03888925582549005,0.0
h_stab_left,-2.0,-0.03721553103742388,0.0
h_stab_left,-2.0,-0.0354664934384357,0.0
h_stab_left,-2.0,-0.033652926426937325,0.0
h_stab_left,-2.0,-0.031786011246626854,0.0
h_stab_left,-2.0,-0.029877258050403206,0.0
h_stab_left,-2.0,-0.02793843493644594,0.0
h_stab_left,-2.0,-0.025981495393976713,0.0
h_stab_left,-2.0,-0.024018504606023283,0.0
h_stab_left,-2.0,-0.022061565063554056,0.0
h_stab_left,-2.0,-0.020122741949596793,0.0
h_stab_left,-2.0,-0.018213988753373142,0.0
h_stab_left,-2.0,-0.016347073573062677,0.0
h_stab_left,-2.0,-0.014533506561564297,0.0
h_stab_left,-2.0,-0.012784468962576127,0.0
h_stab_left,-2.0,-0.011110744174509943,0.0
h_stab_left,-2.0,-0.009522651267254151,0.0
h_stab_left,-2.0,-0.008029981361676456,0.0
h_stab_left,-2.0,-0.006641937264107861,0.0
h_stab_left,-2.0,-0.005367076727981377,0.0
h_stab_left,-2.0,-0.004213259692436369,0.0
h_stab_left,-2.0,-0.0031875998231800707,0.0
h_stab_left,-2.0,-0.002296420654372969,0.0
h_stab_left,-2.0,-0.001545216601937896,0.0
h_stab_left,-2.0,-0.000938619088658818,0.0
h_stab_left,-2.0,-0.00048036798991923924,0.0
h_stab_left,-2.0,-0.0001732885761268427,0.0
h_stab_left,-2.0,-1.9274093981927477e-05,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
h_stab_right,-2.0,0.024018504606023283,0.0
h_stab_right,-2.0,0.025981495393976713,0.0
h_stab_right,-2.0,0.02793843493644594,0.0
h_stab_right,-2.0,0.029877258050403206,0.0
h_stab_right,-2.0,0.031786011246626854,0.0
h_stab_right,-2.0,0.033652926426937325,0.0
h_stab_right,-2.0,0.0354664934384357,0.0
h_stab_right,-2.0,0.03721553103742388,0.0
h_stab_right,-2.0,0.03888925582549005,0.0
h_stab_right,-2.0,0.04047734873274586,0.0
h_stab_right,-2.0,0.04197001863832354,0.0
h_stab_right,-2.0,0.04335806273589214,0.0
h_stab_right,-2.0,0.04463292327201862,0.0
h_stab_right,-2.0,0.045786740307563634,0.0
h_stab_right,-2.0,0.046812400176819924,0.0
h_stab_right,-2.0,0.04770357934562704,0.0
h_stab_right,-2.0,0.048454783398062105,0.0
h_stab_right,-2.0,0.049061380911341185,0.0
h_stab_right,-2.0,0.049519632010080764,0.0
h_stab_right,-2.0,0.04982671142387316,0.0
h_stab_right,-2.0,0.04998072590601808,0.0
h_stab_right,-2.0,1.9274093981927477e-05,0.0
h_stab_right,-2.0,0.0001732885761268427,0.0
h_stab_right,-2.0,0.00048036798991923924,0.0
h_stab_right,-2.0,0.000938619088658818,0.0
h_stab_right,-2.0,0.001545216601937896,0.0
h_stab_right,-2.0,0.002296420654372969,0.0
h_stab_right,-2.0,0.0031875998231800707,0.0
h_stab_right,-2.0,0.004213259692436369,0.0
h_stab_right,-2.0,0.005367076727981377,0.0
h_stab_right,-2.0,0.006641937264107861,0.0
h_stab_right,-2.0,0.008029981361676456,0.0
h_stab_right,-2.0,0.009522651267254151,0.0
h_stab_right,-2.0,0.011110744174509943,0.0
h_stab_right,-2.0,0.012784468962576127,0.0
h_stab_right,-2.0,0.014533506561564297,0.0
h_stab_right,-2.0,0.016347073573062677,0.0
h_stab_right,-2.0,0.018213988753373142,0.0
h_stab_right,-2.0,0.020122741949596793,0.0
h_stab_right,-2.0,0.022061565063554056,0.0
